index,continent,output,output_clean
349,7,"{
  ""tags"": [
    ""Visual-Search"",
    ""Attention-Theories"",
    ""Spatial-Statistical-Distractor-Learning"",
    ""Prior-Experience"",
    ""Spatial-Suppression""
  ]
}","{
  ""tags"": [
    ""Visual-Search"",
    ""Attention-Theories"",
    ""Spatial-Statistical-Distractor-Learning"",
    ""Prior-Experience"",
    ""Spatial-Suppression""
  ]
}"
350,8,"{
  ""tags"": [
    ""Probabilistic Successor Representation"",
    ""Context-Dependent Learning"",
    ""Hippocampal Encoding"",
    ""Uncertainty in RL""
  ]
}","{
  ""tags"": [
    ""Probabilistic Successor Representation"",
    ""Context-Dependent Learning"",
    ""Hippocampal Encoding"",
    ""Uncertainty in RL""
  ]
}"
351,8,"{
  ""tags"": [
    ""rodent orbitofrontal cortex"",
    ""rodent medial prefrontal cortex"",
    ""value-based decision making"",
    ""dynamic two-armed bandit task""
  ]
}","{
  ""tags"": [
    ""rodent orbitofrontal cortex"",
    ""rodent medial prefrontal cortex"",
    ""value-based decision making"",
    ""dynamic two-armed bandit task""
  ]
}"
352,8,"{
  ""tags"": [
    ""Cerebellar learning"",
    ""Temporal-difference prediction error"",
    ""Dopamine neurons"",
    ""Reinforcement learning""
  ]
}","{
  ""tags"": [
    ""Cerebellar learning"",
    ""Temporal-difference prediction error"",
    ""Dopamine neurons"",
    ""Reinforcement learning""
  ]
}"
353,8,"{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Closed Negative Feedback Control"",
    ""Neurobiology"",
    ""Behavior Analysis Critique""
  ]
}","{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Closed Negative Feedback Control"",
    ""Neurobiology"",
    ""Behavior Analysis Critique""
  ]
}"
354,8,"{
  ""tags"": [
    ""Temporal Dynamics"",
    ""Semantic vs Affective Representations"",
    ""Reversal Learning"",
    ""Uncertainty Effects""
  ]
}","{
  ""tags"": [
    ""Temporal Dynamics"",
    ""Semantic vs Affective Representations"",
    ""Reversal Learning"",
    ""Uncertainty Effects""
  ]
}"
355,8,"{
  ""tags"": [
    ""uncertainty-driven exploration"",
    ""rostrolateral prefrontal cortex"",
    ""uncertainty estimation"",
    ""reward-driven decision making""
  ]
}","{
  ""tags"": [
    ""uncertainty-driven exploration"",
    ""rostrolateral prefrontal cortex"",
    ""uncertainty estimation"",
    ""reward-driven decision making""
  ]
}"
356,8,"{
  ""tags"": [
    ""Neural Circuits"",
    ""Reinforcement Learning"",
    ""Probabilistic Inference"",
    ""Decision Making""
  ]
}","{
  ""tags"": [
    ""Neural Circuits"",
    ""Reinforcement Learning"",
    ""Probabilistic Inference"",
    ""Decision Making""
  ]
}"
357,8,"{
  ""tags"": [
    ""Behavioral Variant Frontotemporal Dementia"",
    ""Balloon Analog Risk Task"",
    ""Decision Making"",
    ""Frontal Lobe Atrophy""
  ]
}","{
  ""tags"": [
    ""Behavioral Variant Frontotemporal Dementia"",
    ""Balloon Analog Risk Task"",
    ""Decision Making"",
    ""Frontal Lobe Atrophy""
  ]
}"
358,8,"{
  ""tags"": [
    ""Temporal Discounting"",
    ""Foraging Behavior"",
    ""Sequential Decision-Making"",
    ""Optimal Foraging Models""
  ]
}","{
  ""tags"": [
    ""Temporal Discounting"",
    ""Foraging Behavior"",
    ""Sequential Decision-Making"",
    ""Optimal Foraging Models""
  ]
}"
359,8,"{
  ""tags"": [
    ""Decision Making"",
    ""Uncertainty"",
    ""Reward and Punishment"",
    ""Computational Models of Learning""
  ]
}","{
  ""tags"": [
    ""Decision Making"",
    ""Uncertainty"",
    ""Reward and Punishment"",
    ""Computational Models of Learning""
  ]
}"
360,8,"{
  ""tags"": [
    ""Decision Neuroscience"",
    ""Neuroeconomics"",
    ""Reward Learning"",
    ""Emotion and Motivation""
  ]
}","{
  ""tags"": [
    ""Decision Neuroscience"",
    ""Neuroeconomics"",
    ""Reward Learning"",
    ""Emotion and Motivation""
  ]
}"
361,8,"{
  ""tags"": [
    ""Reinforcement Learning"",
    ""Self-Regulated Sensorimotor β-Oscillations"",
    ""Motor Performance"",
    ""Neurorehabilitation"",
    ""Brain-Computer Interface""
  ]
}","{
  ""tags"": [
    ""Reinforcement Learning"",
    ""Self-Regulated Sensorimotor β-Oscillations"",
    ""Motor Performance"",
    ""Neurorehabilitation"",
    ""Brain-Computer Interface""
  ]
}"
362,8,"{
  ""tags"": [
    ""Iowa Gambling Task"",
    ""Executive Function"",
    ""Decision Making"",
    ""Risky Gains""
  ]
}","{
  ""tags"": [
    ""Iowa Gambling Task"",
    ""Executive Function"",
    ""Decision Making"",
    ""Risky Gains""
  ]
}"
363,8,"{
  ""tags"": [
    ""Neural Decision Making"",
    ""Spike Trains"",
    ""Poisson Processes"",
    ""Optimal Decision Procedures""
  ]
}","{
  ""tags"": [
    ""Neural Decision Making"",
    ""Spike Trains"",
    ""Poisson Processes"",
    ""Optimal Decision Procedures""
  ]
}"
364,8,"{
  ""tags"": [
    ""Cognitive Decision-Making"",
    ""Value-Based Decision-Making"",
    ""Rapid Visuomotor Responses"",
    ""Feedback Control"",
    ""Risk Sensitivity""
  ]
}","{
  ""tags"": [
    ""Cognitive Decision-Making"",
    ""Value-Based Decision-Making"",
    ""Rapid Visuomotor Responses"",
    ""Feedback Control"",
    ""Risk Sensitivity""
  ]
}"
365,8,"{
  ""tags"": [
    ""Error-Based Learning"",
    ""Reinforcement Learning"",
    ""Motor Learning"",
    ""Cerebellar Plasticity"",
    ""Primary Motor Cortex""
  ]
}","{
  ""tags"": [
    ""Error-Based Learning"",
    ""Reinforcement Learning"",
    ""Motor Learning"",
    ""Cerebellar Plasticity"",
    ""Primary Motor Cortex""
  ]
}"
366,8,"{
  ""tags"": [
    ""Reinforcement Learning"",
    ""Irrelevant Stimulus-Response Associations"",
    ""Cognitive Control"",
    ""Simon Effect""
  ]
}","{
  ""tags"": [
    ""Reinforcement Learning"",
    ""Irrelevant Stimulus-Response Associations"",
    ""Cognitive Control"",
    ""Simon Effect""
  ]
}"
367,8,"{
  ""tags"": [
    ""Adolescent and adult mice"",
    ""Incremental reinforcement learning"",
    ""Short-term memory"",
    ""Computational modeling"",
    ""Human research participants""
  ]
}","{
  ""tags"": [
    ""Adolescent and adult mice"",
    ""Incremental reinforcement learning"",
    ""Short-term memory"",
    ""Computational modeling"",
    ""Human research participants""
  ]
}"
368,8,"{
  ""tags"": [
    ""Motivational-Based Learning"",
    ""Mobile Robots"",
    ""Hedonic Dimensions"",
    ""Reinforcement Learning""
  ]
}","{
  ""tags"": [
    ""Motivational-Based Learning"",
    ""Mobile Robots"",
    ""Hedonic Dimensions"",
    ""Reinforcement Learning""
  ]
}"
369,8,"{
  ""tags"": [
    ""Reinforcement Learning"",
    ""Neuroscience"",
    ""Psychology"",
    ""Animal Learning""
  ]
}","{
  ""tags"": [
    ""Reinforcement Learning"",
    ""Neuroscience"",
    ""Psychology"",
    ""Animal Learning""
  ]
}"
370,8,"{
  ""tags"": [
    ""songbird brain"",
    ""subthalamic nucleus"",
    ""dopaminergic midbrain"",
    ""motor output"",
    ""skill learning""
  ]
}","{
  ""tags"": [
    ""songbird brain"",
    ""subthalamic nucleus"",
    ""dopaminergic midbrain"",
    ""motor output"",
    ""skill learning""
  ]
}"
371,8,"{
  ""tags"": [
    ""Neuro-Economic Theory"",
    ""Synaptic Plasticity"",
    ""Energy-Intensive Learning"",
    ""Dopaminergic Control""
  ]
}","{
  ""tags"": [
    ""Neuro-Economic Theory"",
    ""Synaptic Plasticity"",
    ""Energy-Intensive Learning"",
    ""Dopaminergic Control""
  ]
}"
372,8,"{
  ""tags"": [
    ""Sleep Quality"",
    ""Cortisol Reactivity"",
    ""Risk/ Reward Decision Making"",
    ""Suicide Risk""
  ]
}","{
  ""tags"": [
    ""Sleep Quality"",
    ""Cortisol Reactivity"",
    ""Risk/ Reward Decision Making"",
    ""Suicide Risk""
  ]
}"
373,8,"{
  ""tags"": [
    ""Model-based reinforcement learning"",
    ""Concurrent schedules of reinforcement"",
    ""Rats"",
    ""Free-choice tasks"",
    ""Value functions""
  ]
}","{
  ""tags"": [
    ""Model-based reinforcement learning"",
    ""Concurrent schedules of reinforcement"",
    ""Rats"",
    ""Free-choice tasks"",
    ""Value functions""
  ]
}"
374,8,"{
  ""tags"": [
    ""Psychological Processes"",
    ""Time-Varying Changes"",
    ""Markov Chain Monte Carlo"",
    ""Hidden Markov Models""
  ]
}","{
  ""tags"": [
    ""Psychological Processes"",
    ""Time-Varying Changes"",
    ""Markov Chain Monte Carlo"",
    ""Hidden Markov Models""
  ]
}"
375,8,"{
  ""tags"": [
    ""Bayesian regression"",
    ""Cognitive models"",
    ""Cognitive science"",
    ""Covariate analysis"",
    ""Bayes factors""
  ]
}","{
  ""tags"": [
    ""Bayesian regression"",
    ""Cognitive models"",
    ""Cognitive science"",
    ""Covariate analysis"",
    ""Bayes factors""
  ]
}"
376,8,"{
  ""tags"": [
    ""reinforcement learning"",
    ""choice behavior"",
    ""reward history"",
    ""choice dependence""
  ]
}","{
  ""tags"": [
    ""reinforcement learning"",
    ""choice behavior"",
    ""reward history"",
    ""choice dependence""
  ]
}"
377,8,"{
  ""tags"": [
    ""Testosterone"",
    ""MAOA"",
    ""Risk"",
    ""Reward"",
    ""DecisionMaking""
  ]
}","{
  ""tags"": [
    ""Testosterone"",
    ""MAOA"",
    ""Risk"",
    ""Reward"",
    ""DecisionMaking""
  ]
}"
378,8,"{
  ""tags"": [
    ""cognitive control"",
    ""conflict tasks"",
    ""fMRI"",
    ""neural substrates""
  ]
}","{
  ""tags"": [
    ""cognitive control"",
    ""conflict tasks"",
    ""fMRI"",
    ""neural substrates""
  ]
}"
379,8,"{
  ""tags"": [
    ""Strategy Exploration"",
    ""Bias in Exploration"",
    ""Optimization Strategies"",
    ""Practice Effect on Exploration""
  ]
}","{
  ""tags"": [
    ""Strategy Exploration"",
    ""Bias in Exploration"",
    ""Optimization Strategies"",
    ""Practice Effect on Exploration""
  ]
}"
380,8,"{
  ""tags"": [
    ""human-algorithms"",
    ""reinforcement-learning"",
    ""uncertainty-bonuses"",
    ""sampling-algorithms""
  ]
}","{
  ""tags"": [
    ""human-algorithms"",
    ""reinforcement-learning"",
    ""uncertainty-bonuses"",
    ""sampling-algorithms""
  ]
}"
381,8,"{
  ""tags"": [
    ""Gambling Disorder"",
    ""Dopamine"",
    ""Fronto-Striatal Circuits"",
    ""Risky Decision-Making""
  ]
}","{
  ""tags"": [
    ""Gambling Disorder"",
    ""Dopamine"",
    ""Fronto-Striatal Circuits"",
    ""Risky Decision-Making""
  ]
}"
382,8,"{
  ""tags"": [
    ""Hypnosis"",
    ""Reward Processing"",
    ""Decision-Making"",
    ""Neuroimaging"",
    ""Autosuggestion""
  ]
}","{
  ""tags"": [
    ""Hypnosis"",
    ""Reward Processing"",
    ""Decision-Making"",
    ""Neuroimaging"",
    ""Autosuggestion""
  ]
}"
383,8,"{
  ""tags"": [
    ""Hippocampal representations of foraging trajectories"",
    ""Spatial context"",
    ""Relational context"",
    ""Hippocampal activity reactivation"",
    ""Reward learning""
  ]
}","{
  ""tags"": [
    ""Hippocampal representations of foraging trajectories"",
    ""Spatial context"",
    ""Relational context"",
    ""Hippocampal activity reactivation"",
    ""Reward learning""
  ]
}"
384,8,"{
  ""tags"": [
    ""Metacognitive Control"",
    ""Decision-Making"",
    ""Value-Based Decision-Making"",
    ""Effort-Confidence Tradeoff""
  ]
}","{
  ""tags"": [
    ""Metacognitive Control"",
    ""Decision-Making"",
    ""Value-Based Decision-Making"",
    ""Effort-Confidence Tradeoff""
  ]
}"
385,8,"{
  ""tags"": [
    ""Hand-Choice"",
    ""RecentHistory"",
    ""ActionHistory"",
    ""BiomechanicalCosts""
  ]
}","{
  ""tags"": [
    ""Hand-Choice"",
    ""RecentHistory"",
    ""ActionHistory"",
    ""BiomechanicalCosts""
  ]
}"
386,8,"{
  ""tags"": [
    ""Generalization"",
    ""Reinforcement Learning"",
    ""Task Structure"",
    ""Compositional Generalization"",
    ""Conjunctive Generalization""
  ]
}","{
  ""tags"": [
    ""Generalization"",
    ""Reinforcement Learning"",
    ""Task Structure"",
    ""Compositional Generalization"",
    ""Conjunctive Generalization""
  ]
}"
387,8,"{
  ""tags"": [
    ""Prefrontal activation"",
    ""Decision making"",
    ""Emotional feedback"",
    ""Iowa Gambling Task"",
    ""Functional MRI""
  ]
}","{
  ""tags"": [
    ""Prefrontal activation"",
    ""Decision making"",
    ""Emotional feedback"",
    ""Iowa Gambling Task"",
    ""Functional MRI""
  ]
}"
388,8,"{
  ""tags"": [
    ""Physiological Arousal"",
    ""Reflective Exploration"",
    ""Value Assessment"",
    ""Cognitive Value""
  ]
}","{
  ""tags"": [
    ""Physiological Arousal"",
    ""Reflective Exploration"",
    ""Value Assessment"",
    ""Cognitive Value""
  ]
}"
389,8,"{
  ""tags"": [
    ""Information Seeking"",
    ""Problem Solving"",
    ""Bayesian Satisficing"",
    ""Adaptation to Cost""
  ]
}","{
  ""tags"": [
    ""Information Seeking"",
    ""Problem Solving"",
    ""Bayesian Satisficing"",
    ""Adaptation to Cost""
  ]
}"
390,8,"{
  ""tags"": [
    ""Learning Adaptive Mental Behaviors"",
    ""Mental vs Motor Behaviors"",
    ""Credit Assignment"",
    ""Retention and Learning""
  ]
}","{
  ""tags"": [
    ""Learning Adaptive Mental Behaviors"",
    ""Mental vs Motor Behaviors"",
    ""Credit Assignment"",
    ""Retention and Learning""
  ]
}"
391,8,"{
  ""tags"": [
    ""Emotional Regulation"",
    ""Neural Processing"",
    ""Value-Based Decision-Making"",
    ""Incentive Regulation""
  ]
}","{
  ""tags"": [
    ""Emotional Regulation"",
    ""Neural Processing"",
    ""Value-Based Decision-Making"",
    ""Incentive Regulation""
  ]
}"
392,8,"{
  ""tags"": [
    ""Motor Response Correction"",
    ""Reward-Based Decision-Making"",
    ""ACC Functions"",
    ""Prefrontal Cortex"",
    ""Error Correction Mechanisms""
  ]
}","{
  ""tags"": [
    ""Motor Response Correction"",
    ""Reward-Based Decision-Making"",
    ""ACC Functions"",
    ""Prefrontal Cortex"",
    ""Error Correction Mechanisms""
  ]
}"
393,8,"{
  ""tags"": [
    ""Reward-Based Learning"",
    ""Recognition Memory"",
    ""Age Differences"",
    ""ERP Correlates""
  ]
}","{
  ""tags"": [
    ""Reward-Based Learning"",
    ""Recognition Memory"",
    ""Age Differences"",
    ""ERP Correlates""
  ]
}"
394,8,"{
  ""tags"": [
    ""Associative Reinforcement Learning"",
    ""Machine Learning"",
    ""Behavioral Experiment"",
    ""Simulation Studies""
  ]
}","{
  ""tags"": [
    ""Associative Reinforcement Learning"",
    ""Machine Learning"",
    ""Behavioral Experiment"",
    ""Simulation Studies""
  ]
}"
395,8,"{
  ""tags"": [
    ""pain"",
    ""behavioral"",
    ""exploitation"",
    ""exploitation dilemma""
  ]
}","{
  ""tags"": [
    ""pain"",
    ""behavioral"",
    ""exploitation"",
    ""exploitation dilemma""
  ]
}"
396,8,"{
  ""tags"": [
    ""Problem Gambling"",
    ""Neural Evidence"",
    ""Altered Learning"",
    ""Fast vs Slow Learning""
  ]
}","{
  ""tags"": [
    ""Problem Gambling"",
    ""Neural Evidence"",
    ""Altered Learning"",
    ""Fast vs Slow Learning""
  ]
}"
397,8,"{
  ""tags"": [
    ""Decision-making under uncertainty in OCD"",
    ""Obsessive-compulsive disorder"",
    ""Behavioral economic theory"",
    ""Uncertainty intolerance in OCD""
  ]
}","{
  ""tags"": [
    ""Decision-making under uncertainty in OCD"",
    ""Obsessive-compulsive disorder"",
    ""Behavioral economic theory"",
    ""Uncertainty intolerance in OCD""
  ]
}"
398,8,"{
  ""tags"": [
    ""animal models of human brain function"",
    ""indices of comparative cognition"",
    ""cognitive capacities of animals"",
    ""neurodegenerative disease models""
  ]
}","{
  ""tags"": [
    ""animal models of human brain function"",
    ""indices of comparative cognition"",
    ""cognitive capacities of animals"",
    ""neurodegenerative disease models""
  ]
}"
399,8,"{
  ""tags"": [
    ""Oculomotor learning"",
    ""Basal ganglia"",
    ""Reinforcement learning"",
    ""Contextual learning"",
    ""Motor learning""
  ]
}","{
  ""tags"": [
    ""Oculomotor learning"",
    ""Basal ganglia"",
    ""Reinforcement learning"",
    ""Contextual learning"",
    ""Motor learning""
  ]
}"
400,9,"{
  ""tags"": [
    ""Schizophrenia"",
    ""Reward Sensitivity"",
    ""Decision-Making"",
    ""Working Memory""
  ]
}","{
  ""tags"": [
    ""Schizophrenia"",
    ""Reward Sensitivity"",
    ""Decision-Making"",
    ""Working Memory""
  ]
}"
401,9,"{
  ""tags"": [
    ""reward prediction error"",
    ""dopamine function"",
    ""phasic dopamine release"",
    ""reward processing"",
    ""frontal lobe activation""
  ]
}","{
  ""tags"": [
    ""reward prediction error"",
    ""dopamine function"",
    ""phasic dopamine release"",
    ""reward processing"",
    ""frontal lobe activation""
  ]
}"
402,9,"{
  ""tags"": [
    ""Reward Processing"",
    ""Neuroscience"",
    ""Positive Valence System"",
    ""Clinical Psychology""
  ]
}","{
  ""tags"": [
    ""Reward Processing"",
    ""Neuroscience"",
    ""Positive Valence System"",
    ""Clinical Psychology""
  ]
}"
403,9,"{
  ""tags"": [
    ""reward prediction error"",
    ""reinforcement learning"",
    ""dopamine system"",
    ""schizophrenia"",
    ""reward sensitivities""
  ]
}","{
  ""tags"": [
    ""reward prediction error"",
    ""reinforcement learning"",
    ""dopamine system"",
    ""schizophrenia"",
    ""reward sensitivities""
  ]
}"
404,9,"{
  ""tags"": [
    ""aberrant salience"",
    ""psychotic symptoms"",
    ""construct validity"",
    ""schizotypy"",
    ""salience attribution""
  ]
}","{
  ""tags"": [
    ""aberrant salience"",
    ""psychotic symptoms"",
    ""construct validity"",
    ""schizotypy"",
    ""salience attribution""
  ]
}"
405,9,"{
  ""tags"": [
    ""Neurocomputational"",
    ""ContingencyLearning"",
    ""NMDARBlockade"",
    ""PsychosisPathology""
  ]
}","{
  ""tags"": [
    ""Neurocomputational"",
    ""ContingencyLearning"",
    ""NMDARBlockade"",
    ""PsychosisPathology""
  ]
}"
406,9,"{
  ""tags"": [
    ""Reinforcement Learning"",
    ""Psychosis"",
    ""Deficits"",
    ""Molecular Influence"",
    ""Risk of Schizophrenia""
  ]
}","{
  ""tags"": [
    ""Reinforcement Learning"",
    ""Psychosis"",
    ""Deficits"",
    ""Molecular Influence"",
    ""Risk of Schizophrenia""
  ]
}"
407,9,"{
  ""tags"": [
    ""Psychotic Illness"",
    ""Directed Exploration"",
    ""Random Exploration"",
    ""Schizophrenia"",
    ""Decision-Making"",
    ""Gambling Task"",
    ""Health Volunteers"",
    ""Intellectual Function"",
    ""Positive Symptoms""
  ]
}","{
  ""tags"": [
    ""Psychotic Illness"",
    ""Directed Exploration"",
    ""Random Exploration"",
    ""Schizophrenia"",
    ""Decision-Making"",
    ""Gambling Task"",
    ""Health Volunteers"",
    ""Intellectual Function"",
    ""Positive Symptoms""
  ]
}"
408,9,"{
  ""tags"": [
    ""Autism Spectrum Disorders"",
    ""Probabilistic Reinforcement Learning"",
    ""Bayesian State-Space Learning"",
    ""ASD Learning"",
    ""Neurobiological Models""
  ]
}","{
  ""tags"": [
    ""Autism Spectrum Disorders"",
    ""Probabilistic Reinforcement Learning"",
    ""Bayesian State-Space Learning"",
    ""ASD Learning"",
    ""Neurobiological Models""
  ]
}"
409,9,"{
  ""tags"": [
    ""Reversal Learning"",
    ""Contingency-Dependent"",
    ""Loss Response"",
    ""Reinforcement Learning""
  ]
}","{
  ""tags"": [
    ""Reversal Learning"",
    ""Contingency-Dependent"",
    ""Loss Response"",
    ""Reinforcement Learning""
  ]
}"
410,9,"{
  ""tags"": [
    ""Striatal Dopaminergic Modulation"",
    ""Reward Learning"",
    ""Psychotic Disorder"",
    ""DA Neurotransmission""
  ]
}","{
  ""tags"": [
    ""Striatal Dopaminergic Modulation"",
    ""Reward Learning"",
    ""Psychotic Disorder"",
    ""DA Neurotransmission""
  ]
}"
411,9,"{
  ""tags"": [
    ""Daily-life stress"",
    ""Ventral striatal dopaminergic modulation"",
    ""Reward processing"",
    ""Psychosis risk""
  ]
}","{
  ""tags"": [
    ""Daily-life stress"",
    ""Ventral striatal dopaminergic modulation"",
    ""Reward processing"",
    ""Psychosis risk""
  ]
}"
412,9,"{
  ""tags"": [
    ""Reward Processing"",
    ""Neuroimaging"",
    ""Behavioral Neuroimaging"",
    ""Functional Near-Infrared Spectroscopy""
  ]
}","{
  ""tags"": [
    ""Reward Processing"",
    ""Neuroimaging"",
    ""Behavioral Neuroimaging"",
    ""Functional Near-Infrared Spectroscopy""
  ]
}"
413,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""working memory"",
    ""reinforcement learning"",
    ""prefrontal cortex""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""working memory"",
    ""reinforcement learning"",
    ""prefrontal cortex""
  ]
}"
414,9,"{
  ""tags"": [
    ""Positive Symptoms of Psychosis"",
    ""Cognitive Control"",
    ""Reward Learning"",
    ""Neural Network"",
    ""Emotional Bias""
  ]
}","{
  ""tags"": [
    ""Positive Symptoms of Psychosis"",
    ""Cognitive Control"",
    ""Reward Learning"",
    ""Neural Network"",
    ""Emotional Bias""
  ]
}"
415,9,"{
  ""tags"": [
    ""Positive Feedback Sensitivity"",
    ""Negative Feedback Sensitivity"",
    ""Reward Processing"",
    ""Computational Modeling"",
    ""WCST Parameters""
  ]
}","{
  ""tags"": [
    ""Positive Feedback Sensitivity"",
    ""Negative Feedback Sensitivity"",
    ""Reward Processing"",
    ""Computational Modeling"",
    ""WCST Parameters""
  ]
}"
416,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""aberrant salience"",
    ""reward processing"",
    ""salience attribution test""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""aberrant salience"",
    ""reward processing"",
    ""salience attribution test""
  ]
}"
417,9,"{
  ""tags"": [
    ""Neuropsychology of Reward Learning"",
    ""Schizophrenia"",
    ""Iowa Gambling Test"",
    ""Reward Learning"",
    ""Neuropsychological Functioning""
  ]
}","{
  ""tags"": [
    ""Neuropsychology of Reward Learning"",
    ""Schizophrenia"",
    ""Iowa Gambling Test"",
    ""Reward Learning"",
    ""Neuropsychological Functioning""
  ]
}"
418,9,"{
  ""tags"": [
    ""Working Memory"",
    ""Reinforcement Learning"",
    ""Value-Based Choice"",
    ""Schizophrenia"",
    ""Effort"",
    ""Neural Substrates"",
    ""Computational Modeling""
  ]
}","{
  ""tags"": [
    ""Working Memory"",
    ""Reinforcement Learning"",
    ""Value-Based Choice"",
    ""Schizophrenia"",
    ""Effort"",
    ""Neural Substrates"",
    ""Computational Modeling""
  ]
}"
419,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""neurobiological"",
    ""attractor dynamics"",
    ""belief updating"",
    ""neural network""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""neurobiological"",
    ""attractor dynamics"",
    ""belief updating"",
    ""neural network""
  ]
}"
420,9,"{
  ""tags"": [
    ""Aberrant Reward Processing"",
    ""Schizophrenia"",
    ""Reward Deficits"",
    ""Social Reward""
  ]
}","{
  ""tags"": [
    ""Aberrant Reward Processing"",
    ""Schizophrenia"",
    ""Reward Deficits"",
    ""Social Reward""
  ]
}"
421,9,"{
  ""tags"": [
    ""Corticostriatal control"",
    ""Goal-directed action"",
    ""Schizophrenia"",
    ""Neuropsychology""
  ]
}","{
  ""tags"": [
    ""Corticostriatal control"",
    ""Goal-directed action"",
    ""Schizophrenia"",
    ""Neuropsychology""
  ]
}"
422,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""motivational deficits"",
    ""negative symptoms"",
    ""experiential subdomain""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""motivational deficits"",
    ""negative symptoms"",
    ""experiential subdomain""
  ]
}"
423,9,"{
  ""tags"": [
    ""reward system dysfunction"",
    ""reward prediction errors"",
    ""reinforcement learning"",
    ""ventral striatum"",
    ""dorsal anterior cingulate cortex"",
    ""ventromedial prefrontal cortex"",
    ""reward circuitry"",
    ""psychosis"",
    ""clinical high-risk"",
    ""event-related fMRI"",
    ""behavioral neuroimaging"",
    ""functional neuroimaging"",
    ""reward processing"",
    ""outcome signaling"",
    ""prediction error"",
    ""ventral striatum"",
    ""dorsal anterior cingulate cortex"",
    ""ventromedial prefrontal cortex""
  ]","{
  ""tags"": [
    ""reward system dysfunction"",
    ""reward prediction errors"",
    ""reinforcement learning"",
    ""ventral striatum"",
    ""dorsal anterior cingulate cortex"",
    ""ventromedial prefrontal cortex"",
    ""reward circuitry"",
    ""psychosis"",
    ""clinical high-risk"",
    ""event-related fMRI"",
    ""behavioral neuroimaging"",
    ""functional neuroimaging"",
    ""reward processing"",
    ""outcome signaling"",
    ""prediction error"",
    ""ventral striatum"",
    ""dorsal anterior cingulate cortex"",
    ""ventromedial prefrontal cortex""
  ]"" ] }"
424,9,"{
  ""tags"": [
    ""Reinforcement learning abnormalities"",
    ""Schizophrenia"",
    ""Value representation"",
    ""Probabilistic reinforcement learning""
  ]
}","{
  ""tags"": [
    ""Reinforcement learning abnormalities"",
    ""Schizophrenia"",
    ""Value representation"",
    ""Probabilistic reinforcement learning""
  ]
}"
425,9,"{
  ""tags"": [
    ""Reward and Punishment Learning"",
    ""Schizophrenia and Bipolar Disorder"",
    ""Probabilistic vs Deterministic Learning"",
    ""Psychotic Bipolar Disorder"",
    ""Neuroplasticity and Psychiatric Disorders""
  ]
}","{
  ""tags"": [
    ""Reward and Punishment Learning"",
    ""Schizophrenia and Bipolar Disorder"",
    ""Probabilistic vs Deterministic Learning"",
    ""Psychotic Bipolar Disorder"",
    ""Neuroplasticity and Psychiatric Disorders""
  ]
}"
426,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""neural"",
    ""reward"",
    ""dopamine"",
    ""neuroplasticity""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""neural"",
    ""reward"",
    ""dopamine"",
    ""neuroplasticity""
  ]
}"
427,9,"{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Schizophrenia"",
    ""Bipolar Disorder"",
    ""Psychosis"",
    ""Diagnostic Boundaries"",
    ""Computational Modeling"",
    ""Neurobiological Markers"",
    ""Genetic Markers""
  ]
}","{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Schizophrenia"",
    ""Bipolar Disorder"",
    ""Psychosis"",
    ""Diagnostic Boundaries"",
    ""Computational Modeling"",
    ""Neurobiological Markers"",
    ""Genetic Markers""
  ]
}"
428,9,"{
  ""tags"": [
    ""Trauma and Stress"",
    ""Animal Models"",
    ""Cognitive Function"",
    ""Behavioral Neuroscience""
  ]
}","{
  ""tags"": [
    ""Trauma and Stress"",
    ""Animal Models"",
    ""Cognitive Function"",
    ""Behavioral Neuroscience""
  ]
}"
429,9,"{
  ""tags"": [
    ""reinforcement learning"",
    ""schizophrenia"",
    ""reward learning"",
    ""negative feedback"",
    ""task-based learning""
  ]
}","{
  ""tags"": [
    ""reinforcement learning"",
    ""schizophrenia"",
    ""reward learning"",
    ""negative feedback"",
    ""task-based learning""
  ]
}"
430,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""conflict-induced"",
    ""effort-based"",
    ""prediction_error"",
    ""reinforcement_learning""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""conflict-induced"",
    ""effort-based"",
    ""prediction_error"",
    ""reinforcement_learning""
  ]
}"
